invoice_id,exporter_id,importer_country,invoice_amount,invoice_date,due_date,payment_date,status,payment_amount,payment_delay_days,is_delayed,is_defaulted,amt_vs_avg_ratio
INV_0847,EXP_035,USA,61383.38,2025-10-07,2025-12-06,2025-12-03,Paid,61383.38,-3,False,False,0.6623771866463709
INV_0848,EXP_029,Singapore,115485.82,2023-06-07,2023-07-07,2023-08-09,Paid Late,115485.82,33,True,False,1.5789263422681308
INV_0849,EXP_002,Singapore,44910.99,2023-12-15,2024-02-13,2024-02-17,Paid,44910.99,4,True,False,0.5390449352418806
INV_0850,EXP_048,Germany,121915.43,2025-11-24,2026-01-08,2026-01-04,Paid,121915.43,-4,False,False,1.538497851406158
INV_0851,EXP_026,Canada,69776.99,2025-08-18,2025-10-02,2025-11-30,Paid Late,69776.99,59,True,False,0.9046092545996267
INV_0852,EXP_004,USA,116550.33,2023-09-28,2023-11-12,2023-11-14,Paid,116550.33,2,True,False,1.444494424366459
INV_0853,EXP_010,UAE,10092.22,2025-07-22,2025-08-21,2025-08-17,Paid,10092.22,-4,False,False,0.11934739679904686
INV_0854,EXP_006,UAE,59690.04,2024-04-08,2024-05-23,2024-05-28,Paid,59690.04,5,True,False,0.859995318142585
INV_0855,EXP_044,UAE,43226.78,2023-09-04,2023-11-03,,Defaulted,11674.26,837,True,True,0.7152513605230884
INV_0856,EXP_014,USA,98435.79,2025-12-10,2026-01-24,2026-01-22,Paid,98435.79,-2,False,False,1.1221447599296894
INV_0857,EXP_042,UK,127145.11,2023-09-12,2023-10-12,2023-12-02,Paid Late,127145.11,51,True,False,1.6900293577963115
INV_0858,EXP_005,Singapore,31336.62,2025-04-07,2025-06-06,2025-07-31,Paid Late,31336.62,55,True,False,0.42734897502916347
INV_0859,EXP_043,USA,84733.9,2023-05-02,2023-07-01,2023-07-05,Paid,84733.9,4,True,False,0.9597177932080263
INV_0860,EXP_013,UK,75236.86,2025-10-20,2025-12-19,2025-12-20,Paid,75236.86,1,True,False,1.1021409138055929
INV_0861,EXP_022,UAE,147548.24,2025-11-04,2025-12-19,2025-12-27,Paid Late,147548.24,8,True,False,1.9370073139170425
INV_0862,EXP_040,UAE,141723.56,2025-09-20,2025-11-19,2025-11-16,Paid,141723.56,-3,False,False,1.4733646128258187
INV_0863,EXP_022,Germany,132133.85,2024-07-01,2024-09-29,2024-09-28,Paid,132133.85,-1,False,False,1.7346478268125558
INV_0864,EXP_005,France,121392.49,2025-06-03,2025-07-18,2025-07-18,Paid,121392.49,0,False,False,1.655473888943287
INV_0865,EXP_043,Canada,94165.24,2025-03-17,2025-05-01,2025-05-05,Paid,94165.24,4,True,False,1.0665395588979638
INV_0866,EXP_007,UAE,50401.65,2023-08-26,2023-11-24,2023-11-21,Paid,50401.65,-3,False,False,0.8362726689020531
INV_0867,EXP_008,Germany,91694.17,2024-06-26,2024-08-10,2024-09-21,Paid Late,91694.17,42,True,False,1.2519221081997531
INV_0868,EXP_038,USA,81132.72,2025-10-19,2025-11-18,2025-11-23,Paid,81132.72,5,True,False,0.9868220907230151
INV_0869,EXP_027,Germany,127753.66,2024-10-21,2024-11-20,2024-11-15,Paid,127753.66,-5,False,False,1.4487538398965114
INV_0870,EXP_020,Germany,149734.21,2023-01-31,2023-04-01,2023-03-28,Paid,149734.21,-4,False,False,1.8389275763574522
INV_0871,EXP_014,Singapore,135474.52,2023-05-12,2023-07-11,2023-08-25,Paid Late,135474.52,45,True,False,1.544377535061078
INV_0872,EXP_006,UAE,6475.5,2025-06-01,2025-07-16,,Overdue,0.0,216,True,True,0.09329696684124034
INV_0873,EXP_025,UK,59176.88,2025-12-19,2026-02-17,2026-02-14,Paid,59176.88,-3,False,False,0.8599680189385253
INV_0874,EXP_032,UAE,149019.55,2023-07-25,2023-09-08,2023-09-05,Paid,149019.55,-3,False,False,1.77411270343183
INV_0875,EXP_021,France,81982.55,2024-11-02,2024-12-02,2024-12-05,Paid,81982.55,3,True,False,1.0880449947891015
INV_0876,EXP_019,UK,60324.71,2025-10-04,2026-01-02,2026-02-26,Paid Late,60324.71,55,True,False,0.8718570240242026
INV_0877,EXP_014,Singapore,10675.16,2025-08-12,2025-09-11,2025-10-15,Paid Late,10675.16,34,True,False,0.12169430301124239
INV_0878,EXP_041,UK,135391.32,2025-12-21,2026-01-20,2026-01-22,Paid,135391.32,2,True,False,1.6238469043008803
INV_0879,EXP_026,Germany,42591.52,2026-02-03,2026-05-04,2026-04-30,Paid,42591.52,-4,False,False,0.5521688906251916
INV_0880,EXP_022,USA,28433.38,2024-05-22,2024-08-20,2024-09-29,Paid Late,28433.38,40,True,False,0.3732722601054581
INV_0881,EXP_010,UK,73055.48,2025-06-19,2025-09-17,2025-09-21,Paid,73055.48,4,True,False,0.8639309646346227
INV_0882,EXP_017,UAE,38054.73,2023-06-15,2023-07-15,,Defaulted,375.82,948,True,True,0.45450812933566354
INV_0883,EXP_026,Canada,67277.97,2023-10-17,2024-01-15,2024-01-19,Paid,67277.97,4,True,False,0.8722112302734188
INV_0884,EXP_031,UK,95827.21,2024-06-30,2024-08-14,2024-08-09,Paid,95827.21,-5,False,False,1.1114241278141326
INV_0885,EXP_030,France,89788.73,2024-08-08,2024-09-07,2024-09-09,Paid,89788.73,2,True,False,1.1470107590913816
INV_0886,EXP_024,UK,104244.88,2023-06-04,2023-09-02,,Defaulted,3374.82,899,True,True,1.2027026120291824
INV_0887,EXP_032,UAE,96135.33,2024-08-24,2024-09-23,2024-10-10,Paid Late,96135.33,17,True,False,1.1445136574470338
INV_0888,EXP_039,UK,146338.76,2025-04-26,2025-07-25,2025-07-26,Paid,146338.76,1,True,False,1.9977226124178136
INV_0889,EXP_046,Singapore,120598.27,2026-02-17,2026-04-18,2026-04-17,Paid,120598.27,-1,False,False,1.704650434780254
INV_0890,EXP_005,France,135411.62,2023-02-12,2023-03-29,2023-05-23,Paid Late,135411.62,55,True,False,1.8466579042040454
INV_0891,EXP_044,France,120886.27,2025-11-13,2026-01-12,2026-01-14,Paid,120886.27,2,True,False,2.0002431151721547
INV_0892,EXP_020,France,59225.53,2023-09-30,2023-11-14,2023-11-13,Paid,59225.53,-1,False,False,0.7273652449990258
INV_0893,EXP_046,USA,40847.83,2024-04-08,2024-05-23,2024-05-20,Paid,40847.83,-3,False,False,0.5773820069668487
INV_0894,EXP_004,Singapore,58245.72,2024-06-23,2024-09-21,2024-09-23,Paid,58245.72,2,True,False,0.7218822785247365
INV_0895,EXP_024,UK,125402.35,2025-03-31,2025-06-29,2025-06-30,Paid,125402.35,1,True,False,1.446802316810166
INV_0896,EXP_007,USA,60765.83,2024-05-27,2024-07-26,2024-07-26,Paid,60765.83,0,False,False,1.008236889707945
INV_0897,EXP_050,Singapore,59243.7,2023-10-19,2023-12-03,2023-12-25,Paid Late,59243.7,22,True,False,0.6443229812000897
INV_0898,EXP_034,Singapore,143699.96,2024-02-10,2024-05-10,2024-05-06,Paid,143699.96,-4,False,False,1.8580910213607222
INV_0899,EXP_039,USA,111425.13,2025-09-11,2025-10-26,2025-10-23,Paid,111425.13,-3,False,False,1.5211041954475661
INV_0900,EXP_041,Germany,44832.89,2026-01-19,2026-04-19,2026-04-16,Paid,44832.89,-3,False,False,0.5377135671427229
INV_0901,EXP_049,Germany,92178.73,2024-08-05,2024-09-19,2024-09-22,Paid,92178.73,3,True,False,1.5663928211987428
INV_0902,EXP_022,USA,15353.48,2023-09-26,2023-11-10,2023-12-21,Paid Late,15353.48,41,True,False,0.2015598630934468
INV_0903,EXP_027,Germany,137505.59,2026-02-07,2026-03-09,2026-04-29,Paid Late,137505.59,51,True,False,1.5593428127204756
INV_0904,EXP_017,Singapore,144653.79,2025-07-08,2025-09-06,2025-09-04,Paid,144653.79,-2,False,False,1.7276780966311918
INV_0905,EXP_026,France,127239.91,2023-04-05,2023-07-04,,Overdue,0.0,959,True,True,1.6495753133006108
INV_0906,EXP_045,UK,92352.92,2023-11-22,2024-01-21,2024-02-10,Paid Late,92352.92,20,True,False,1.6581743420381625
INV_0907,EXP_036,Singapore,64963.3,2023-05-31,2023-07-30,2023-07-30,Paid,64963.3,0,False,False,0.7656735286461208
INV_0908,EXP_003,UK,99448.71,2023-08-30,2023-10-14,2023-12-09,Paid Late,99448.71,56,True,False,1.2826444667199424
INV_0909,EXP_023,UK,71251.25,2025-08-18,2025-10-02,2025-09-29,Paid,71251.25,-3,False,False,0.9310547523766353
INV_0910,EXP_049,UAE,22328.2,2024-10-10,2024-11-24,2024-11-20,Paid,22328.2,-4,False,False,0.3794230208019765
INV_0911,EXP_046,France,61972.49,2025-07-06,2025-08-20,2025-08-24,Paid,61972.49,4,True,False,0.8759780055129724
INV_0912,EXP_018,UK,142860.27,2026-01-08,2026-02-07,2026-02-12,Paid,142860.27,5,True,False,1.4472220418164023
INV_0913,EXP_014,USA,109737.53,2025-02-09,2025-03-11,2025-03-15,Paid,109737.53,4,True,False,1.2509819269711464
INV_0914,EXP_026,UAE,19572.24,2025-10-14,2025-12-13,2025-12-09,Paid,19572.24,-4,False,False,0.2537402292252073
INV_0915,EXP_018,UAE,88989.91,2023-06-27,2023-08-26,2023-08-27,Paid,88989.91,1,True,False,0.9014973809811356
INV_0916,EXP_050,Canada,104596.27,2023-04-27,2023-06-11,2023-06-16,Paid,104596.27,5,True,False,1.137568728975562
INV_0917,EXP_017,UAE,35339.9,2024-08-30,2024-10-29,,Overdue,0.0,476,True,True,0.42208345296128535
INV_0918,EXP_034,Germany,41287.08,2025-12-24,2026-02-22,2026-03-15,Paid Late,41287.08,21,True,False,0.5338564648605459
INV_0919,EXP_049,USA,45029.29,2024-03-30,2024-05-14,2024-06-24,Paid Late,45029.29,41,True,False,0.7651825600078928
INV_0920,EXP_027,Canada,21194.91,2025-01-02,2025-02-16,2025-02-18,Paid,21194.91,2,True,False,0.2403548144825046
INV_0921,EXP_041,UAE,57582.53,2023-12-28,2024-03-27,2024-03-30,Paid,57582.53,3,True,False,0.6906293038749645
INV_0922,EXP_014,Singapore,109145.75,2024-11-01,2024-12-01,2024-12-06,Paid,109145.75,5,True,False,1.2442357747227497
INV_0923,EXP_015,UAE,83333.59,2025-08-21,2025-10-05,2025-10-03,Paid,83333.59,-2,False,False,1.047066919109136
INV_0924,EXP_031,Canada,42810.86,2024-03-06,2024-04-05,2024-04-05,Paid,42810.86,0,False,False,0.49652935462143716
INV_0925,EXP_021,USA,43711.98,2024-08-02,2024-10-01,2024-09-27,Paid,43711.98,-4,False,False,0.580130784555022
INV_0926,EXP_021,Germany,97955.95,2024-03-10,2024-04-09,2024-04-13,Paid,97955.95,4,True,False,1.3000386192831461
INV_0927,EXP_032,Singapore,115148.93,2023-06-24,2023-07-24,2023-09-17,Paid Late,115148.93,55,True,False,1.3708750261263207
INV_0928,EXP_003,Singapore,140575.8,2024-04-21,2024-05-21,2024-05-24,Paid,140575.8,3,True,False,1.8130830658811887
INV_0929,EXP_033,UK,60521.87,2023-07-11,2023-08-10,,Defaulted,1448.36,922,True,True,0.7840852213324506
INV_0930,EXP_039,USA,82232.12,2025-03-09,2025-06-07,2025-06-05,Paid,82232.12,-2,False,False,1.1225800026667925
INV_0931,EXP_030,Canada,103346.81,2025-12-13,2026-03-13,2026-03-09,Paid,103346.81,-4,False,False,1.3202091508341056
INV_0932,EXP_011,Germany,13733.13,2023-11-16,2023-12-16,2023-12-19,Paid,13733.13,3,True,False,0.18569832211870138
INV_0933,EXP_017,France,19795.75,2025-10-09,2025-11-08,2025-11-22,Paid Late,19795.75,14,True,False,0.23643130042694982
INV_0934,EXP_010,Germany,127313.9,2025-06-30,2025-07-30,2025-08-02,Paid,127313.9,3,True,False,1.5055738520696311
INV_0935,EXP_016,Singapore,99961.81,2023-05-11,2023-06-25,2023-06-23,Paid,99961.81,-2,False,False,1.3158106267404013
INV_0936,EXP_030,USA,83360.55,2023-08-12,2023-11-10,2023-11-15,Paid,83360.55,5,True,False,1.0648936423733255
INV_0937,EXP_021,UAE,9165.64,2025-11-12,2025-12-27,2026-01-22,Paid Late,9165.64,26,True,False,0.12164330977798056
INV_0938,EXP_040,Germany,126112.98,2023-05-25,2023-06-24,2023-06-27,Paid,126112.98,3,True,False,1.3110763090484758
INV_0939,EXP_005,France,114044.78,2023-07-11,2023-08-10,2023-08-13,Paid,114044.78,3,True,False,1.555270473983041
INV_0940,EXP_029,Canada,47794.14,2025-10-11,2025-11-25,2025-11-28,Paid,47794.14,3,True,False,0.6534432249089192
INV_0941,EXP_033,Canada,65958.32,2025-09-13,2025-10-28,2025-12-04,Paid Late,65958.32,37,True,False,0.854516622436098
INV_0942,EXP_037,Singapore,23324.0,2024-09-11,2024-10-26,2024-10-27,Paid,23324.0,1,True,False,0.3131896827556752
INV_0943,EXP_029,Singapore,9553.76,2025-07-14,2025-09-12,2025-10-31,Paid Late,9553.76,49,True,False,0.13061935510097755
INV_0944,EXP_029,Germany,60941.24,2023-03-27,2023-05-11,,Defaulted,21069.13,1013,True,True,0.833190855522213
INV_0945,EXP_023,Germany,95285.39,2024-03-16,2024-04-30,2024-04-27,Paid,95285.39,-3,False,False,1.2451138077094945
INV_0946,EXP_028,USA,84196.94,2024-12-26,2025-02-09,2025-02-09,Paid,84196.94,0,False,False,0.8669953532010171
INV_0947,EXP_012,USA,125046.53,2023-02-14,2023-03-31,2023-03-27,Paid,125046.53,-4,False,False,1.3330393191108865
INV_0948,EXP_015,UAE,88584.26,2024-11-04,2024-12-19,2024-12-24,Paid,88584.26,5,True,False,1.1130403502328734
INV_0949,EXP_006,Canada,14761.72,2024-03-16,2024-04-30,2024-05-01,Paid,14761.72,1,True,False,0.2126822177993474
INV_0950,EXP_014,Canada,63341.49,2024-09-20,2024-10-20,2024-11-01,Paid Late,63341.49,12,True,False,0.7220780276120995
INV_0951,EXP_024,Germany,139629.66,2023-03-18,2023-05-02,2023-05-03,Paid,139629.66,1,True,False,1.610946809078265
INV_0952,EXP_020,UK,59412.36,2025-09-13,2025-12-12,2025-12-07,Paid,59412.36,-5,False,False,0.7296597563140477
INV_0953,EXP_028,UAE,145867.94,2024-11-09,2024-12-24,2024-12-21,Paid,145867.94,-3,False,False,1.5020358953782023
INV_0954,EXP_019,USA,67779.25,2024-08-21,2024-10-20,2024-10-24,Paid,67779.25,4,True,False,0.9795955122799999
INV_0955,EXP_022,Germany,66991.91,2025-11-22,2026-01-21,2026-02-19,Paid Late,66991.91,29,True,False,0.8794670789924182
INV_0956,EXP_011,Singapore,123895.47,2024-06-27,2024-08-11,2024-08-10,Paid,123895.47,-1,False,False,1.6753049666833348
INV_0957,EXP_002,France,97153.43,2024-11-08,2024-12-08,2024-12-13,Paid,97153.43,5,True,False,1.1660857260745439
INV_0958,EXP_023,France,52858.04,2023-08-15,2023-11-13,2023-11-14,Paid,52858.04,1,True,False,0.6907068906624696
INV_0959,EXP_048,Canada,116007.16,2024-02-20,2024-03-21,2024-03-16,Paid,116007.16,-5,False,False,1.4639391126105237
INV_0960,EXP_027,Canada,71887.86,2023-07-02,2023-08-31,,Defaulted,10362.63,901,True,True,0.8152237142712219
INV_0961,EXP_028,UAE,14445.17,2023-10-24,2024-01-22,2024-01-22,Paid,14445.17,0,False,False,0.14874525447360362
INV_0962,EXP_037,Singapore,94959.91,2024-09-10,2024-10-25,,Overdue,0.0,480,True,True,1.2751013585751787
INV_0963,EXP_025,USA,49188.17,2025-09-05,2025-11-04,2025-10-31,Paid,49188.17,-4,False,False,0.714810465001051
INV_0964,EXP_018,Singapore,130182.7,2023-03-10,2023-04-24,2023-04-19,Paid,130182.7,-5,False,False,1.3187940419206277
INV_0965,EXP_016,USA,89679.39,2024-05-01,2024-06-15,2024-06-17,Paid,89679.39,2,True,False,1.1804617619628623
INV_0966,EXP_009,USA,91002.33,2025-10-20,2025-11-19,2025-11-23,Paid,91002.33,4,True,False,1.052339532813745
INV_0967,EXP_038,UK,115208.58,2025-05-15,2025-07-14,,Overdue,0.0,218,True,True,1.401288799202464
INV_0968,EXP_035,Singapore,83626.66,2024-08-18,2024-10-17,2024-10-13,Paid,83626.66,-4,False,False,0.9024004833137668
INV_0969,EXP_033,Germany,29130.66,2024-04-22,2024-07-21,2024-09-16,Paid Late,29130.66,57,True,False,0.37739944244386975
INV_0970,EXP_004,Canada,36490.05,2023-02-05,2023-04-06,2023-04-25,Paid Late,36490.05,19,True,False,0.45224817269803796
INV_0971,EXP_008,USA,100562.56,2025-12-30,2026-01-29,2026-01-27,Paid,100562.56,-2,False,False,1.3730043264600593
INV_0972,EXP_027,UK,61733.95,2023-07-17,2023-08-16,2023-08-11,Paid,61733.95,-5,False,False,0.7000762022354524
INV_0973,EXP_008,USA,17466.54,2025-03-29,2025-04-28,2025-04-26,Paid,17466.54,-2,False,False,0.23847478612604617
INV_0974,EXP_029,Singapore,89507.04,2024-09-22,2024-10-22,2024-10-25,Paid,89507.04,3,True,False,1.2237435147834363
INV_0975,EXP_011,Germany,27201.37,2025-01-07,2025-04-07,2025-04-10,Paid,27201.37,3,True,False,0.36781482213668554
INV_0976,EXP_025,UK,44127.53,2025-02-17,2025-04-18,2025-05-23,Paid Late,44127.53,35,True,False,0.6412684236605637
INV_0977,EXP_048,France,85514.12,2023-10-31,2024-01-29,2024-03-19,Paid Late,85514.12,50,True,False,1.0791356753192634
INV_0978,EXP_021,Germany,96534.73,2023-09-23,2023-12-22,2023-12-23,Paid,96534.73,1,True,False,1.2811766625924337
INV_0979,EXP_006,Canada,63031.29,2024-12-07,2025-03-07,2025-04-24,Paid Late,63031.29,48,True,False,0.9081349970026412
INV_0980,EXP_017,USA,61268.94,2023-12-20,2024-01-19,2024-01-14,Paid,61268.94,-5,False,False,0.7317679380665427
INV_0981,EXP_002,USA,146931.68,2026-02-05,2026-03-07,2026-03-02,Paid,146931.68,-5,False,False,1.763550033757455
INV_0982,EXP_021,Germany,12143.76,2023-01-20,2023-02-19,2023-02-22,Paid,12143.76,3,True,False,0.16116792275819794
INV_0983,EXP_031,Canada,29605.17,2023-02-24,2023-05-25,2023-05-22,Paid,29605.17,-3,False,False,0.3433669857031121
INV_0984,EXP_046,Germany,140818.94,2024-11-20,2025-01-04,2025-01-06,Paid,140818.94,2,True,False,1.9904685804887126
INV_0985,EXP_034,France,96857.54,2026-01-11,2026-04-11,2026-04-12,Paid,96857.54,1,True,False,1.2524020565147478
INV_0986,EXP_001,UAE,82189.0,2023-10-24,2024-01-22,,Overdue,0.0,757,True,True,1.0872233628117487
INV_0987,EXP_011,France,84194.17,2024-10-29,2024-11-28,2024-12-06,Paid Late,84194.17,8,True,False,1.1384670574862907
INV_0988,EXP_022,UK,95307.53,2023-08-12,2023-11-10,2023-11-14,Paid,95307.53,4,True,False,1.251193390591226
INV_0989,EXP_017,UAE,37977.3,2024-08-30,2024-10-29,2024-11-01,Paid,37977.3,3,True,False,0.4535833411567838
INV_0990,EXP_041,UK,12644.15,2023-07-02,2023-08-16,2023-08-20,Paid,12644.15,4,True,False,0.15165051817956995
INV_0991,EXP_027,UK,114710.72,2023-06-28,2023-08-27,2023-08-27,Paid,114710.72,0,False,False,1.3008441094939553
INV_0992,EXP_005,USA,22177.47,2023-10-17,2024-01-15,2024-01-20,Paid,22177.47,5,True,False,0.3024422887101424
INV_0993,EXP_018,USA,139788.05,2024-05-23,2024-07-07,2024-07-11,Paid,139788.05,4,True,False,1.4160994315811761
INV_0994,EXP_005,Germany,6794.4,2023-07-24,2023-09-22,,Overdue,0.0,879,True,True,0.09265772364531172
INV_0995,EXP_013,France,122269.73,2024-02-24,2024-05-24,2024-05-26,Paid,122269.73,2,True,False,1.79112302072366
INV_0996,EXP_004,Canada,52568.83,2024-05-17,2024-07-01,2024-06-27,Paid,52568.83,-4,False,False,0.6515243829036627
INV_0997,EXP_013,UAE,135812.18,2025-06-22,2025-08-06,,Overdue,0.0,195,True,True,1.989505678082919
INV_0998,EXP_015,UK,35196.05,2024-04-07,2024-07-06,2024-07-07,Paid,35196.05,1,True,False,0.4422300735911067
INV_0999,EXP_007,UK,8367.15,2025-04-20,2025-07-19,2025-07-28,Paid Late,8367.15,9,True,False,0.13882916256915823
INV_1000,EXP_032,USA,109898.86,2023-08-09,2023-10-08,2023-10-06,Paid,109898.86,-2,False,False,1.3083717110853994
